imsi,msisdn,status,mcc,mnc,operator,data_enabled,roaming_enabled,volte_enabled,registered_at,last_updated
452010000000233,+84970000233,active,452,01,Viettel,true,false,true,2022-08-01T13:00:00Z,2022-08-27T13:00:00Z
452010000000234,+84970000234,active,452,01,Viettel,true,false,true,2022-07-08T00:00:00Z,2022-09-11T00:00:00Z
452010000000235,+84970000235,active,452,01,Viettel,true,false,true,2022-05-12T23:00:00Z,2022-06-19T23:00:00Z
452010000000236,+84970000236,active,452,01,Viettel,true,false,true,2022-02-28T22:00:00Z,2022-03-10T22:00:00Z
452010000000237,+84970000237,active,452,01,Viettel,true,false,true,2022-12-14T07:00:00Z,2023-03-11T07:00:00Z
452010000000238,+84970000238,active,452,01,Viettel,true,false,true,2022-10-13T19:00:00Z,2022-10-25T19:00:00Z
452010000000238,+84980000238,active,452,01,Viettel,true,false,true,2023-04-10T19:00:00Z,2023-04-10T19:00:00Z
452010000000239,+84970000239,active,452,01,Viettel,true,false,true,2022-03-05T22:00:00Z,2022-04-22T22:00:00Z
452010000000240,+84970000240,active,452,01,Viettel,true,false,true,2022-10-27T20:00:00Z,2023-01-17T20:00:00Z
452010000000241,+84970000241,active,452,01,Viettel,true,false,true,2022-04-30T23:00:00Z,2022-05-04T23:00:00Z
452010000000242,+84970000242,active,452,01,Viettel,true,false,true,2022-06-18T03:00:00Z,2022-07-17T03:00:00Z
452010000000243,+84970000243,active,452,01,Viettel,true,false,true,2022-08-27T06:00:00Z,2022-10-05T06:00:00Z
452010000000244,+84970000244,active,452,01,Viettel,true,false,true,2022-01-24T09:00:00Z,2022-03-04T09:00:00Z
452010000000245,+84970000245,active,452,01,Viettel,true,false,true,2022-05-02T01:00:00Z,2022-05-20T01:00:00Z
452010000000246,+84970000246,active,452,01,Viettel,true,false,true,2022-12-24T01:00:00Z,2023-02-16T01:00:00Z
452010000000247,+84970000247,active,452,01,Viettel,true,false,true,2022-08-02T04:00:00Z,2022-08-15T04:00:00Z
452010000000248,+84970000248,active,452,01,Viettel,true,false,true,2022-05-24T09:00:00Z,2022-08-21T09:00:00Z
452010000000249,+84970000249,active,452,01,Viettel,true,false,true,2022-05-01T19:00:00Z,2022-05-14T19:00:00Z
452010000000250,+84970000250,active,452,01,Viettel,true,false,true,2022-11-27T19:00:00Z,2022-12-05T19:00:00Z
452010000000251,+84970000251,active,452,01,Viettel,true,false,true,2022-03-04T22:00:00Z,2022-03-16T22:00:00Z
452010000000252,+84970000252,active,452,01,Viettel,true,false,true,2022-11-02T08:00:00Z,2022-11-09T08:00:00Z
452010000000253,+84970000253,active,452,01,Viettel,true,false,true,2022-03-07T02:00:00Z,2022-04-03T02:00:00Z
452010000000254,+84970000254,active,452,01,Viettel,true,false,true,2022-04-18T02:00:00Z,2022-05-16T02:00:00Z
452010000000255,+84970000255,active,452,01,Viettel,true,false,true,2022-03-18T03:00:00Z,2022-03-19T03:00:00Z
452010000000256,+84970000256,active,452,01,Viettel,true,false,true,2022-03-09T01:00:00Z,2022-04-11T01:00:00Z
452010000000257,+84970000257,active,452,01,Viettel,true,false,true,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z
452010000000258,+84970000258,active,452,01,Viettel,true,false,true,2022-10-29T18:00:00Z,2022-11-01T18:00:00Z
452010000000259,+84970000259,active,452,01,Viettel,true,false,true,2022-08-05T00:00:00Z,2022-08-20T00:00:00Z
452010000000260,+84970000260,active,452,01,Viettel,true,false,true,2022-07-06T00:00:00Z,2022-09-20T00:00:00Z
452010000000261,+84970000261,active,452,01,Viettel,true,false,true,2022-11-11T09:00:00Z,2023-02-13T09:00:00Z
452010000000262,+84970000262,active,452,01,Viettel,true,false,true,2022-09-24T17:00:00Z,2022-11-22T17:00:00Z
452010000000263,+84970000263,active,452,01,Viettel,true,false,true,2022-09-03T20:00:00Z,2022-10-28T20:00:00Z
452010000000264,+84970000264,active,452,01,Viettel,true,false,true,2022-08-16T10:00:00Z,2022-08-27T10:00:00Z
452010000000265,+84970000265,active,452,01,Viettel,true,false,true,2022-03-06T16:00:00Z,2022-05-25T16:00:00Z
452010000000266,+84970000266,active,452,01,Viettel,true,false,true,2022-06-16T20:00:00Z,2022-09-01T20:00:00Z
452010000000267,+84970000267,active,452,01,Viettel,true,false,true,2022-11-06T21:00:00Z,2022-11-19T21:00:00Z
452010000000268,+84970000268,active,452,01,Viettel,true,false,true,2022-12-03T04:00:00Z,2023-03-12T04:00:00Z
452010000000269,+84970000269,active,452,01,Viettel,true,false,true,2022-08-09T22:00:00Z,2022-09-08T22:00:00Z
452010000000270,+84970000270,active,452,01,Viettel,true,false,true,2022-07-24T21:00:00Z,2022-10-26T21:00:00Z
452010000000271,+84970000271,active,452,01,Viettel,true,false,true,2022-12-07T16:00:00Z,2023-01-24T16:00:00Z
452010000000272,+84970000272,active,452,01,Viettel,true,false,true,2022-08-31T10:00:00Z,2022-09-12T10:00:00Z
452010000000273,+84970000273,active,452,01,Viettel,true,false,true,2022-02-20T07:00:00Z,2022-05-26T07:00:00Z
452010000000274,+84970000274,active,452,01,Viettel,true,false,true,2022-02-01T02:00:00Z,2022-04-14T02:00:00Z
452010000000275,+84970000275,active,452,01,Viettel,true,false,true,2022-07-30T19:00:00Z,2022-10-24T19:00:00Z
452010000000276,+84970000276,active,452,01,Viettel,true,false,true,2022-01-27T17:00:00Z,2022-04-14T17:00:00Z
452010000000277,+84970000277,active,452,01,Viettel,true,false,true,2022-09-17T14:00:00Z,2022-10-07T14:00:00Z
452010000000278,+84970000278,active,452,01,Viettel,true,false,true,2022-02-25T19:00:00Z,2022-05-08T19:00:00Z
452010000000279,+84970000279,active,452,01,Viettel,true,false,true,2022-10-21T15:00:00Z,2022-12-15T15:00:00Z
452010000000280,+84970000280,active,452,01,Viettel,true,false,true,2022-11-16T03:00:00Z,2023-02-11T03:00:00Z
452010000000281,+84970000281,active,452,01,Viettel,true,false,true,2022-12-04T06:00:00Z,2023-01-08T06:00:00Z
452010000000282,+84970000282,active,452,01,Viettel,true,false,true,2022-06-08T18:00:00Z,2022-07-23T18:00:00Z
452010900000282,+84970000282,active,452,01,Viettel,true,false,true,2022-09-27T18:00:00Z,2022-09-27T18:00:00Z
452010000000283,+84970000283,active,452,01,Viettel,true,false,true,2022-07-25T10:00:00Z,2022-08-13T10:00:00Z
452010000000284,+84970000284,active,452,01,Viettel,true,false,true,2022-02-17T07:00:00Z,2022-04-26T07:00:00Z
452010000000285,+84970000285,active,452,01,Viettel,true,false,true,2022-06-24T13:00:00Z,2022-08-11T13:00:00Z
452010000000286,+84970000286,active,452,01,Viettel,true,false,true,2022-10-19T03:00:00Z,2022-10-30T03:00:00Z
452010000000287,+84970000287,active,452,01,Viettel,true,false,true,2022-11-13T09:00:00Z,2023-02-08T09:00:00Z
452010000000288,+84970000288,active,452,01,Viettel,true,false,true,2022-08-06T23:00:00Z,2022-10-23T23:00:00Z
452010000000289,+84970000289,active,452,01,Viettel,true,false,true,2022-09-20T11:00:00Z,2022-11-04T11:00:00Z
452010000000290,+84970000290,active,452,01,Viettel,true,false,true,2022-12-15T02:00:00Z,2023-02-16T02:00:00Z
452010000000291,+84970000291,active,452,01,Viettel,true,false,true,2022-04-23T20:00:00Z,2022-07-09T20:00:00Z
452010000000292,+84970000292,active,452,01,Viettel,true,false,true,2022-04-19T12:00:00Z,2022-07-26T12:00:00Z
452010000000293,+84970000293,active,452,01,Viettel,true,false,true,2022-01-04T23:00:00Z,2022-04-10T23:00:00Z
452010000000294,+84970000294,active,452,01,Viettel,true,false,true,2022-10-01T06:00:00Z,2022-10-31T06:00:00Z
452010000000295,+84970000295,active,452,01,Viettel,true,false,true,2022-07-01T10:00:00Z,2022-08-21T10:00:00Z
452010000000296,+84970000296,active,452,01,Viettel,true,false,true,2022-01-10T22:00:00Z,2022-01-20T22:00:00Z
452010000000297,+84970000297,active,452,01,Viettel,true,false,true,2022-10-21T20:00:00Z,2023-01-20T20:00:00Z
452010000000298,+84970000298,active,452,01,Viettel,true,false,true,2022-07-27T08:00:00Z,2022-09-07T08:00:00Z
452010000000299,+84970000299,active,452,01,Viettel,true,false,true,2022-08-25T06:00:00Z,2022-10-11T06:00:00Z
452010000000300,+84970000300,active,452,01,Viettel,true,false,true,2022-05-05T21:00:00Z,2022-07-20T21:00:00Z
452010000000301,+84970000301,active,452,01,Viettel,true,false,true,2022-06-09T07:00:00Z,2022-07-23T07:00:00Z
452010000000302,+84970000302,active,452,01,Viettel,true,false,true,2022-02-10T00:00:00Z,2022-05-03T00:00:00Z
452010000000303,+84970000303,active,452,01,Viettel,true,false,true,2022-06-28T19:00:00Z,2022-09-30T19:00:00Z
452010000000304,+84970000304,active,452,01,Viettel,true,false,true,2022-03-17T15:00:00Z,2022-03-31T15:00:00Z
452010000000305,+84970000305,active,452,01,Viettel,true,false,true,2022-11-05T12:00:00Z,2023-02-11T12:00:00Z
452010000000306,+84970000306,active,452,01,Viettel,true,false,true,2022-11-18T23:00:00Z,2023-01-17T23:00:00Z
452010000000307,+84970000307,active,452,01,Viettel,true,false,true,2022-08-19T05:00:00Z,2022-10-31T05:00:00Z
452010000000308,+84970000308,active,452,01,Viettel,true,false,true,2022-06-16T04:00:00Z,2022-07-27T04:00:00Z
452010000000309,+84970000309,active,452,01,Viettel,true,false,true,2022-08-16T04:00:00Z,2022-09-24T04:00:00Z
452010000000310,+84970000310,active,452,01,Viettel,true,false,true,2022-07-01T00:00:00Z,2022-07-11T00:00:00Z
452010000000311,+84970000311,active,452,01,Viettel,true,false,true,2022-01-30T19:00:00Z,2022-03-08T19:00:00Z
452010000000312,+84970000312,active,452,01,Viettel,true,false,true,2022-02-17T03:00:00Z,2022-05-05T03:00:00Z
452010000000313,+84970000313,active,452,01,Viettel,true,false,true,2022-10-12T07:00:00Z,2022-10-18T07:00:00Z
452010000000314,+84970000314,active,452,01,Viettel,true,false,true,2022-11-30T14:00:00Z,2023-01-11T14:00:00Z
452010000000315,+84970000315,active,452,01,Viettel,true,false,true,2022-02-01T22:00:00Z,2022-02-15T22:00:00Z
452010000000316,+84970000316,active,452,01,Viettel,true,false,true,2023-01-01T10:00:00Z,2023-03-07T10:00:00Z
452010000000317,+84970000317,active,452,01,Viettel,true,false,true,2022-12-29T22:00:00Z,2023-02-24T22:00:00Z
452010000000318,+84970000318,active,452,01,Viettel,true,false,true,2022-07-06T19:00:00Z,2022-08-12T19:00:00Z
452010000000319,+84970000319,active,452,01,Viettel,true,false,true,2022-12-15T03:00:00Z,2022-12-22T03:00:00Z
452010000000320,+84970000320,active,452,01,Viettel,true,false,true,2022-02-03T18:00:00Z,2022-02-16T18:00:00Z
452010000000321,+84970000321,active,452,01,Viettel,true,false,true,2022-05-11T07:00:00Z,2022-08-04T07:00:00Z
452010000000322,+84970000322,active,452,01,Viettel,true,false,true,2022-03-18T18:00:00Z,2022-03-29T18:00:00Z
452010000000323,+84970000323,active,452,01,Viettel,true,false,true,2022-06-29T17:00:00Z,2022-09-21T17:00:00Z
452010000000324,+84970000324,active,452,01,Viettel,true,false,true,2022-11-02T06:00:00Z,2022-11-13T06:00:00Z
452010000000325,+84970000325,active,452,01,Viettel,true,false,true,2022-06-18T12:00:00Z,2022-09-12T12:00:00Z
452010000000326,+84970000326,active,452,01,Viettel,true,false,true,2022-12-18T00:00:00Z,2022-12-30T00:00:00Z
452010000000327,+84970000327,active,452,01,Viettel,true,false,true,2022-07-05T08:00:00Z,2022-08-21T08:00:00Z
452010000000328,+84970000328,active,452,01,Viettel,true,false,true,2022-06-24T23:00:00Z,2022-07-19T23:00:00Z
452010000000329,+84970000329,active,452,01,Viettel,true,false,true,2022-02-09T17:00:00Z,2022-02-22T17:00:00Z
452010000000330,+84970000330,active,452,01,Viettel,true,false,true,2022-09-27T09:00:00Z,2022-12-21T09:00:00Z
452010000000331,+84970000331,active,452,01,Viettel,true,false,true,2022-03-10T03:00:00Z,2022-04-28T03:00:00Z
452010000000332,+84970000332,active,452,01,Viettel,true,false,true,2022-12-22T03:00:00Z,2023-01-13T03:00:00Z
452010000000333,+84970000333,active,452,01,Viettel,true,false,true,2022-07-07T05:00:00Z,2022-10-08T05:00:00Z
452010000000334,+84970000334,active,452,01,Viettel,true,false,true,2022-05-27T07:00:00Z,2022-07-24T07:00:00Z
452010000000335,+84970000335,active,452,01,Viettel,true,false,true,2022-08-29T14:00:00Z,2022-10-16T14:00:00Z
452010000000336,+84970000336,active,452,01,Viettel,true,false,true,2022-08-14T22:00:00Z,2022-11-21T22:00:00Z
452010000000337,+84970000337,active,452,01,Viettel,true,false,true,2022-09-28T21:00:00Z,2022-10-19T21:00:00Z
452010000000338,+84970000338,active,452,01,Viettel,true,false,true,2022-03-12T16:00:00Z,2022-03-19T16:00:00Z
452010000000339,+84970000339,active,452,01,Viettel,true,false,true,2022-10-11T11:00:00Z,2023-01-11T11:00:00Z
452010000000340,+84970000340,active,452,01,Viettel,true,false,true,2022-05-26T10:00:00Z,2022-09-01T10:00:00Z
452010000000341,+84970000341,active,452,01,Viettel,true,false,true,2022-09-20T12:00:00Z,2022-11-15T12:00:00Z
452010000000342,+84970000342,active,452,01,Viettel,true,false,true,2022-08-19T19:00:00Z,2022-08-23T19:00:00Z
452010000000343,+84970000343,active,452,01,Viettel,true,false,true,2022-07-11T15:00:00Z,2022-08-30T15:00:00Z
452010000000344,+84970000344,active,452,01,Viettel,true,false,true,2022-01-15T18:00:00Z,2022-01-28T18:00:00Z
452010000000345,+84970000345,active,452,01,Viettel,true,false,true,2022-03-16T12:00:00Z,2022-03-21T12:00:00Z
452010000000346,+84970000346,active,452,01,Viettel,true,false,true,2022-12-23T12:00:00Z,2023-03-31T12:00:00Z
452010000000347,+84970000347,active,452,01,Viettel,true,false,true,2022-01-03T10:00:00Z,2022-01-06T10:00:00Z
452010000000348,+84970000348,active,452,01,Viettel,true,false,true,2022-10-09T07:00:00Z,2022-12-26T07:00:00Z
452010000000349,+84970000349,active,452,01,Viettel,true,false,true,2022-05-28T15:00:00Z,2022-07-06T15:00:00Z
452010000000350,+84970000350,active,452,01,Viettel,true,false,true,2022-11-25T03:00:00Z,2023-01-23T03:00:00Z
452010000000351,+84970000351,active,452,01,Viettel,true,false,true,2022-09-14T03:00:00Z,2022-11-22T03:00:00Z
452010900000351,+84970000351,active,452,01,Viettel,true,false,true,2023-05-02T03:00:00Z,2023-05-02T03:00:00Z
452010000000352,+84970000352,active,452,01,Viettel,true,false,true,2022-03-15T17:00:00Z,2022-05-09T17:00:00Z
452010900000352,+84970000352,active,452,01,Viettel,true,false,true,2022-09-06T17:00:00Z,2022-09-06T17:00:00Z
452010000000353,+84970000353,active,452,01,Viettel,true,false,true,2022-08-02T13:00:00Z,2022-10-27T13:00:00Z
452010000000354,+84970000354,active,452,01,Viettel,true,false,true,2022-07-04T10:00:00Z,2022-09-10T10:00:00Z
452010000000355,+84970000355,active,452,01,Viettel,true,false,true,2022-09-18T01:00:00Z,2022-09-21T01:00:00Z
452010000000356,+84970000356,active,452,01,Viettel,true,false,true,2022-11-22T20:00:00Z,2023-01-09T20:00:00Z
452010000000356,+84980000356,active,452,01,Viettel,true,false,true,2023-02-25T20:00:00Z,2023-02-25T20:00:00Z
452010000000357,+84970000357,active,452,01,Viettel,true,false,true,2022-06-26T15:00:00Z,2022-09-28T15:00:00Z
452010000000358,+84970000358,active,452,01,Viettel,true,false,true,2022-10-26T07:00:00Z,2023-01-31T07:00:00Z
452010000000359,+84970000359,active,452,01,Viettel,true,false,true,2022-10-07T18:00:00Z,2022-12-29T18:00:00Z
452010000000360,+84970000360,active,452,01,Viettel,true,false,true,2022-08-27T06:00:00Z,2022-10-28T06:00:00Z
452010000000361,+84970000361,active,452,01,Viettel,true,false,true,2022-02-03T06:00:00Z,2022-05-14T06:00:00Z
452010000000362,+84970000362,active,452,01,Viettel,true,false,true,2022-04-14T09:00:00Z,2022-05-10T09:00:00Z
452010000000363,+84970000363,active,452,01,Viettel,true,false,true,2022-06-09T00:00:00Z,2022-07-30T00:00:00Z
452010000000364,+84970000364,active,452,01,Viettel,true,false,true,2022-05-10T09:00:00Z,2022-08-15T09:00:00Z
452010000000365,+84970000365,active,452,01,Viettel,true,false,true,2022-01-26T04:00:00Z,2022-03-10T04:00:00Z
452010000000366,+84970000366,active,452,01,Viettel,true,false,true,2022-08-12T20:00:00Z,2022-11-16T20:00:00Z
452010000000367,+84970000367,active,452,01,Viettel,true,false,true,2022-06-23T13:00:00Z,2022-08-26T13:00:00Z
452010000000368,+84970000368,active,452,01,Viettel,true,false,true,2022-09-23T16:00:00Z,2022-10-04T16:00:00Z
452010000000369,+84970000369,active,452,01,Viettel,true,false,true,2022-11-05T13:00:00Z,2023-01-14T13:00:00Z
452010000000370,+84970000370,active,452,01,Viettel,true,false,true,2022-06-18T05:00:00Z,2022-07-26T05:00:00Z
452010000000371,+84970000371,active,452,01,Viettel,true,false,true,2022-08-07T13:00:00Z,2022-11-04T13:00:00Z
452010000000372,+84970000372,active,452,01,Viettel,true,false,true,2022-07-01T03:00:00Z,2022-08-26T03:00:00Z
452010000000373,+84970000373,active,452,01,Viettel,true,false,true,2022-01-30T10:00:00Z,2022-04-26T10:00:00Z
452010000000374,+84970000374,active,452,01,Viettel,true,false,true,2022-12-14T13:00:00Z,2022-12-18T13:00:00Z
452010000000375,+84970000375,active,452,01,Viettel,true,false,true,2022-08-13T09:00:00Z,2022-08-30T09:00:00Z
452010000000376,+84970000376,active,452,01,Viettel,true,false,true,2022-07-07T19:00:00Z,2022-08-26T19:00:00Z
452010000000377,+84970000377,active,452,01,Viettel,true,false,true,2022-03-21T05:00:00Z,2022-05-18T05:00:00Z
452010000000378,+84970000378,active,452,01,Viettel,true,false,true,2022-02-10T02:00:00Z,2022-02-28T02:00:00Z
452010000000379,+84970000379,active,452,01,Viettel,true,false,true,2022-11-29T16:00:00Z,2022-12-31T16:00:00Z
452010000000380,+84970000380,active,452,01,Viettel,true,false,true,2022-04-06T23:00:00Z,2022-06-12T23:00:00Z
452010000000381,+84970000381,active,452,01,Viettel,true,false,true,2022-05-15T16:00:00Z,2022-08-14T16:00:00Z
452010000000382,+84970000382,active,452,01,Viettel,true,false,true,2022-05-28T06:00:00Z,2022-07-30T06:00:00Z
452010000000383,+84970000383,active,452,01,Viettel,true,false,true,2022-02-07T22:00:00Z,2022-03-02T22:00:00Z
452010000000384,+84970000384,active,452,01,Viettel,true,false,true,2022-02-15T05:00:00Z,2022-03-28T05:00:00Z
452010000000385,+84970000385,active,452,01,Viettel,true,false,true,2022-10-10T01:00:00Z,2022-11-17T01:00:00Z
452010000000386,+84970000386,active,452,01,Viettel,true,false,true,2023-01-01T06:00:00Z,2023-04-01T06:00:00Z
452010000000387,+84970000387,active,452,01,Viettel,true,false,true,2022-09-18T15:00:00Z,2022-10-04T15:00:00Z
452010000000388,+84970000388,active,452,01,Viettel,true,false,true,2022-05-02T23:00:00Z,2022-05-06T23:00:00Z
452010000000389,+84970000389,active,452,01,Viettel,true,false,true,2022-08-29T01:00:00Z,2022-09-15T01:00:00Z
452010000000390,+84970000390,active,452,01,Viettel,true,false,true,2022-06-08T20:00:00Z,2022-09-08T20:00:00Z
452010000000391,+84970000391,active,452,01,Viettel,true,false,true,2022-07-30T02:00:00Z,2022-08-09T02:00:00Z
452010000000392,+84970000392,active,452,01,Viettel,true,false,true,2022-02-07T22:00:00Z,2022-04-08T22:00:00Z
452010000000393,+84970000393,active,452,01,Viettel,true,false,true,2022-10-11T04:00:00Z,2022-12-26T04:00:00Z
452010000000394,+84970000394,active,452,01,Viettel,true,false,true,2022-08-11T00:00:00Z,2022-08-19T00:00:00Z
452010000000395,+84970000395,active,452,01,Viettel,true,false,true,2022-06-05T13:00:00Z,2022-06-26T13:00:00Z
452010000000396,+84970000396,active,452,01,Viettel,true,false,true,2022-06-28T00:00:00Z,2022-08-04T00:00:00Z
452010000000397,+84970000397,active,452,01,Viettel,true,false,true,2022-11-23T01:00:00Z,2022-12-29T01:00:00Z
452010000000398,+84970000398,active,452,01,Viettel,true,false,true,2022-10-01T10:00:00Z,2022-12-05T10:00:00Z
452010000000399,+84970000399,active,452,01,Viettel,true,false,true,2022-10-25T12:00:00Z,2022-11-16T12:00:00Z
452010000000400,+84970000400,active,452,01,Viettel,true,false,true,2022-11-06T18:00:00Z,2023-01-18T18:00:00Z
452010000000401,+84970000401,active,452,01,Viettel,true,false,true,2022-02-11T09:00:00Z,2022-05-05T09:00:00Z
452010000000402,+84970000402,active,452,01,Viettel,true,false,true,2022-04-19T02:00:00Z,2022-06-12T02:00:00Z
452010000000403,+84970000403,active,452,01,Viettel,true,false,true,2022-11-19T01:00:00Z,2022-12-27T01:00:00Z
452010000000404,+84970000404,active,452,01,Viettel,true,false,true,2022-05-07T05:00:00Z,2022-06-28T05:00:00Z
